Precinct ID,Address
1694031,2955 Inspiration Dr Colorado Springs CO 
1694032,2531 Sierra Dr Colorado Springs CO 
1694032,4310 Roundtree Ct Colorado Springs CO 
1694033,2504 Avondale Dr Colorado Springs CO 
1694033,1708 Sawyer Way Colorado Springs CO 
1694034,1840 Bula Dr Colo Spgs CO 
1694034,1840 Bula Dr Colo Spgs CO 
1694035,1004 Lehmberg Blvd Colorado Springs CO 
1694035,5102 Galley Rd Colorado Springs CO 
1694036,6650 Parkridge Ct Colorado Springs CO 
1694036,1450 Nokomis Dr Colorado Springs CO 
1694037,3903 Ranch Bluff Ct Colorado Springs CO 
1694037,4020 Ascendant Dr Colorado Springs CO 
1694038,7755 Whiptail Pt Colorado Springs CO 
1694038,7526 Shallow Brooke Pl Colorado Springs CO 
1694039,3510 Cowhand Dr Colorado Springs CO 
1694039,3608 Bareback Dr Colorado Springs CO 
1694040,7240 Grand Cascade Pt Colorado Springs CO 
1694040,7289 Allens Park Dr Colorado Springs CO 
1694041,6465 Palmer Park Blvd Colorado Springs CO 
1694041,6615 Lonsdale Dr Colo Spgs CO 
1694042,7765 Venture St Colorado Springs CO 
1694042,7715 Venture St Colorado Springs CO 
1694043,10050 E Us Highway 24 Colorado Springs CO 
1694043,7782 Silver Birch Dr Colorado Springs CO 
1694044,5615 Industrial Pl Colorado Springs CO 
1694044,3608 Wild Daisy Dr Colorado Springs CO 
1694045,3765 Oro Blanco Dr Colorado Springs CO 
1694045,3745 Oro Blanco Dr Colorado Springs CO 
1694046,3940 Vicksburg Ter Colorado Springs CO 
1694046,5244 Cracker Barrel Cir Colorado Springs CO 
1694047,1755 Ascot Rd Colorado Springs CO 
1694047,3375 Glenarm Rd Colorado Springs CO 
1694048,2405 Patriot Hts Colorado Springs CO 
1694048,2360 Skyview Ln Colorado Springs CO 
1694049,3180 Electra Dr Colorado Springs CO 
1694049,703 Regulus Dr Colorado Springs CO 
1694050,1620 Cheyenne Blvd Colorado Springs CO 
1694050,2850 Andromeda Dr Colorado Springs CO 
1694051,1002 W Cheyenne Rd Colorado Springs CO 
1694051,900 Saturn Dr Colorado Springs CO 
1694052,320 W Cheyenne Rd Colorado Springs CO 
1694052,516 Yucca Dr Colo Spgs CO 
1694053,11215 Indian Echo Ter Peyton CO 
1694053,14250 Seminole Ln Peyton CO 
1694054,14560 Barbwire Ln Colorado Springs CO 
1694054,6250 Good Fortune Rd Peyton CO 
1694055,2875 Lone Feather Dr Colorado Springs CO 
1694055,2915 Mockingbird Ln Colorado Springs CO 
1694056,3160 Westcliff Dr E Colorado Springs CO 
1694056,555 Gold Pass Hts Colorado Springs CO 
1694057,3356 Quail Lake Rd Colorado Springs CO 
1694057,1332 Eastmeadow Dr Colorado Springs CO 
1694058,4175 Westmeadow Dr Colorado Springs CO 
1694058,1062 Cheyenne Villas Pt Colorado Springs CO 
1694059,2004 Mount Washington Ave Colorado Springs CO 
1694059,2130 Farnon Ct Colorado Springs CO 
1694060,135 Miramar Dr Colorado Springs CO 
1694060,3208 Springridge Dr Colorado Springs CO 
1694061,174 Cobblestone Dr Colorado Springs CO 
1694061,28 Woodbridge Dr Colorado Springs CO 
1694062,5095 Broadlake Vw Colorado Springs CO 
1694062,4525 Governors Pt Colorado Springs CO 
1694063,135 Lowick Dr Colorado Springs CO 
1694063,4531 Palisades Park Vw Colorado Springs CO 
1694064,5490 Backglen Dr Colorado Springs CO 
1694064,4360 Stonehaven Dr Colorado Springs CO 
1694065,252 Davie Dr Colorado Springs CO 
1694065,221 Esther Dr Colorado Springs CO 
1694066,4830 Goulet Way Colo Spgs CO 
1694066,4830 Goulet Way Colo Spgs CO 
1694067,915 Lindstrom Dr Colorado Springs CO 
1694067,867 Eagle Bend Dr Colorado Springs CO 
1694068,101 Security Blvd Colorado Springs CO 
1694068,61 Security Blvd Colorado Springs CO 
1694069,119 Kokomo St Colorado Springs CO 
1694069,211 Fairfax St Colorado Springs CO 
1694070,6738 Harding St Colorado Springs CO 
1694070,419 Quebec St Colorado Springs CO 
1694071,8318 Firethorn Dr Colorado Springs CO 
1694071,7406 Sue Ln Colorado Springs CO 
1694072,3531 Red Baron Dr Colorado Springs CO 
1694072,4174 Sandberg Dr Colorado Springs CO 
1694073,0 Fort Carson Ft Carson CO 
1694073,0 Fort Carson Ft Carson CO 
1694075,2000 Barrett Rd Colorado Springs CO 
1694075,360 3rd St Penrose CO 
1694076,614 S Broadway Penrose CO 
1694076,14662 N State Highway 115 Florence CO 
1694077,1227 N St Penrose CO 
1694077,1252 S St Penrose CO 
1694078,1254 York Ave Canon City CO 
1694078,1388 York Ave Canon City CO 
1694079,3245 County Road 67 Penrose CO 
1694079,2400 Mountain View Dr Canon City CO 
1694080,401 Railroad St Rockvale CO 
1694080,9500 County Road 19 Wetmore CO 
1694081,1715 Willow St Brookside CO 
1694081,1610 Chestnut St Canon City CO 
1694082,945 Dewey St Canon City CO 
1694082,1432 Grand Ave Canon City CO 
1694083,1515 Rosedale Ln Canon City CO 
1694083,1540 Logan St Canon City CO 
1694084,1403 W 3rd St Florence CO 
1694084,880 MacKenzie Ave Canon City CO 
1694085,3035 Stratmoor Dr Canon City CO 
1694085,333 Riverview Ct Canon City CO 
1694086,150 Main St Marble CO 
1694086,90 Roaring Fork Ave Carbondale CO 
1694087,3946 Crystal Bridge Dr Carbondale CO 
1694087,1250 Hendrick Dr Carbondale CO 
1694088,171 Highway 133 Carbondale CO 
1694088,1921 Dolores Way Carbondale CO 
1694089,6 Red Wing Ln Carbondale CO 
1694089,4468 County Road 113 Carbondale CO 
1694090,2600 County Road 114 Glenwood Springs CO 
1694090,48 Bentgrass Dr Glenwood Spgs CO 
1694091,3304 Grand Ave Glenwood Spgs CO 
1694091,2210 Bennett Ave Glenwood Springs CO 
1694092,715 Palmer Ave Glenwood Springs CO 
1694092,661 Bennett Ave Glenwood Springs CO 
1694093,1015 Colorado Ave Glenwood Springs CO 
1694093,1014 Colorado Ave Glenwood Spgs CO 
1694094,3022 Hager Ln Glenwood Spgs CO 
1694094,1304 Mountain Dr Glenwood Spgs CO 
1694095,203 Haystack Rd Glenwood Springs CO 
1694095,605 W 12th St Glenwood Spgs CO 
1694096,5097 Sweetwater Rd Gypsum CO 
1694096,7700 Trappers Lake Rd Meeker CO 
1694097,100 Donegan Rd Glenwood Springs CO 
1694097,463 County Road 132 Glenwood Spgs CO 
1694098,159 River Boat Dr New Castle CO 
1694098,22 Plum Ct New Castle CO 
1694099,42007 Highway 6 New Castle CO 
1694099,591 E Main St New Castle CO 
1694100,220 Buckthorn Rd New Castle CO 
1694100,466 Silverhorn Dr New Castle CO 
1694101,1004 Grand Ave Silt CO 
1694101,4050 County Road 311 New Castle CO 
1694102,279 County Road 216 Rifle CO 
1694102,6051 County Road 311 New Castle CO 
1694103,508 County Road 225 Rifle CO 
1694103,1404 County Road 223 Rifle CO 
1694104,200 Colorado Ave Parachute CO 
1694104,10 Aspen Ct Parachute CO 
1694105,854 W Battlement Pkwy Parachute CO 
1694105,20 Cliff View Ct Battlement Mesa CO 
1694106,119 Horizon Cir Parachute CO 
1694106,124 Iron Wedge Cir Battlement Mesa CO 
1694107,205 Bella Vista Ct Grand Lake CO 
1694107,978 County Road 697 Grand Lake CO 
1694108,1761 Mountain Sky Ln Granby CO 
1694108,1571 Wildhorse Cir Granby CO 
1694109,74 County Road 6405 Grand Lake CO 
1694109,270 Avenue C Granby CO 
1694110,1515 County Road 21 Parshall CO 
1694110,429 County Road 17 Kremmling CO 
1694111,1636 County Road 194 Kremmling CO 
1694111,201 Grand Ave Kremmling CO 
1694112,155 Van Anderson Dr Winter Park CO 
1694112,9 Idlewild Ln Winter Park CO 
1694113,79303 Highway 40 Winter Park CO 
1694113,79303 Highway 40 Winter Park CO 
1694114,56357 Highway 40 Granby CO 
1694114,28 County Road 3080 Parshall CO 
1694115,100 Leland Creek Cir Winter Park CO 
1694115,104 Meadow Trl Fraser CO 
1694116,280 County Road 6470 Grand Lake CO 
1694116,47 County Road 6451 Grand Lake CO 
1694117,39 County Road 824 Fraser CO 
1694117,190 County Road 822 Fraser CO 
1694118,20 County Road 525 Tabernash CO 
1694118,542 County Road 521 Granby CO 
1694119,961 Eagles Rest Dr Cimarron CO 
1694119,1002 W Highway 50 Cimarron CO 
1694120,623 N Wisconsin St Gunnison CO 
1694120,7 Irwin St Gunnison CO 
1694121,600 M Ldans St Gunnison CO 
1694121,516 E Georgia Ave Gunnison CO 
1694122,76 Navajo Ln Gunnison CO 
1694122,804 College Ave Gunnison CO 
1694123,105 E New York Ave Gunnison CO 
1694123,48 Cottonwood Trl Gunnison CO 
1694124,212 S 11th St Gunnison CO 
1694124,810 Rio Grande Ave Gunnison CO 
1694125,517 N Colorado St Gunnison CO 
1694125,600 N Colorado St Gunnison CO 
1694126,2001 Taylor Ln Pagosa Springs CO 
1694126,4100 Usfs Rd 515 Creede CO 
1694127,1824 County Road 520 Walsenburg CO 
1694127,120 County Road 544 Gardner CO 
1694128,518 Oak La Veta CO 
1694128,132 Cuchara St La Veta CO 
1694129,510 Maple St Walsenburg CO 
1694129,103 Stout Ave Walsenburg CO 
1694130,227 W 3rd St Walsenburg CO 
1694130,213 W 10th St Walsenburg CO 
1694131,2601 Sunrise Rd Walsenburg CO 
1694131,2732 Silver Spurs Rd Walsenburg CO 
1694132,615 Russell Ave Walsenburg CO 
1694132,628 Colorado Ave Walsenburg CO 
1694133,603 E Elder St Walsenburg CO 
1694133,120 Hawks Prairie Rd Walsenburg CO 
1694134,46 Apishapa Ct Walsenburg CO 
1694134,185 Mountain View Dr Walsenburg CO 
1694135,25 Gibson Peak Ct Walsenburg CO 
1694135,2338 Comanche Dr Walsenburg CO 
1694136,1490 County Road 530 Walsenburg CO 
1694136,3324 County Road 450 La Veta CO 
1694137,1847 County Road 671 Walsenburg CO 
1694137,3817 County Road 660 Walsenburg CO 
1694138,68 Eagle Dr Walden CO 
1694138,468 Logan St Walden CO 
1694139,4927 Jcr 33 Walden CO 
1694139,2000 Jcr 38 Walden CO 
1694140,15225 Highway 14 Walden CO 
1694140,4053 Jcr 26b Coalmont CO 
1694141,4164 Jcr 27 Rand CO 
1694141,339 Jcr 27 Rand CO 
1694142,35573 State Highway 14 Walden CO 
1694142,573 Garfield St Walden CO 
1694143,6101 W Hampden Ave Lakewood CO 
1694143,5265 Skytrail Dr Littleton CO 
1694144,5790 S Benton Cir Littleton CO 
1694144,5759 S Jay St Littleton CO 
1694145,7850 W Caley Dr Littleton CO 
1694145,6165 S Ammons Way Littleton CO 
1694146,7230 S Yarrow St Littleton CO 
1694146,7477 W Fremont Dr Littleton CO 
1694147,6940 S Pierce St Littleton CO 
1694147,6794 W Roxbury Pl Littleton CO 
1694148,5950 W Coal Mine Ave Littleton CO 
1694148,5880 W Coal Mine Ave Littleton CO 
1694149,6889 S Allison Way Littleton CO 
1694149,7480 W Coal Mine Ave Littleton CO 
1694150,8399 S Quay Ct Littleton CO 
1694150,6927 W Chatfield Pl Littleton CO 
1694151,5291 W Calhoun Pl Littleton CO 
1694151,6405 S Jay Way Littleton CO 
1694152,6865 W David Ave Littleton CO 
1694152,7129 W David Dr Littleton CO 
1694153,7534 S Webster St Littleton CO 
1694153,7765 S Lamar Ct Littleton CO 
1694154,6064 S Lamar Dr Littleton CO 
1694154,6231 W Maplewood Pl Littleton CO 
1694155,7924 S Depew St Littleton CO 
1694155,7664 S Ingalls St Littleton CO 
1694156,8170 S Marshall Ct Littleton CO 
1694156,8082 S Jay Dr Littleton CO 
1694157,7468 S Alkire St Littleton CO 
1694157,7408 S Alkire St Littleton CO 
1694158,5696 S Robb St Denver CO 
1694158,10875 W Bowles Pl Littleton CO 
1694159,8855 W Dorado Ct Littleton CO 
1694159,8921 W Ida Pl Littleton CO 
1694160,9565 S Flower Way Littleton CO 
1694160,9795 W Freiburg Dr Littleton CO 
1694161,7170 S Lewis St Littleton CO 
1694161,7413 S Quail Cir Littleton CO 
1694162,10359 W Fair Ave Littleton CO 
1694162,6397 S Kline St Littleton CO 
1694163,6420 S Queen Way Denver CO 
1694163,6478 S Kline Ct Littleton CO 
1694164,8384 S Estes St Littleton CO 
1694164,8174 W Brook Dr Littleton CO 
1694165,12234 W Ken Caryl Cir Littleton CO 
1694165,8180 S Storm King Peak Littleton CO 
1694166,10881 Trailrider Pass Littleton CO 
1694166,10462 W Purgatoire Peak Littleton CO 
1694167,9390 W Indore Dr Littleton CO 
1694167,9320 W Indore Dr Littleton CO 
1694168,7835 S Everett St Littleton CO 
1694168,7917 S Flower Ct Littleton CO 
1694169,11437 W Roxbury Ave Littleton CO 
1694169,11495 W Cooper Pl Littleton CO 
1694170,6755 S Field St Littleton CO 
1694170,9302 W Coal Mine Ave Littleton CO 
1694171,8868 S Dudley St Littleton CO 
1694171,8742 W Ute Dr Littleton CO 
1694172,8358 S Independence Cir Littleton CO 
1694172,8779 S Kipling Way Littleton CO 
1694173,9505 W Coal Mine Ave Littleton CO 
1694173,9658 W Peakview Dr Littleton CO 
1694174,9613 W Chatfield Ave Littleton CO 
1694174,9394 W Friend Dr Littleton CO 
1694175,5924 S Kipling Pkwy Littleton CO 
1694175,5924 S Kipling Pkwy Littleton CO 
1694176,8165 W Morraine Ave Littleton CO 
1694176,8255 W Ken Caryl Pl Littleton CO 
1694177,9366 W Quarles Pl Littleton CO 
1694177,8800 W Quarto Cir Littleton CO 
1694178,11838 Ridge Rd Golden CO 
1694178,34922 Pine Ridge Rd Golden CO 
1694179,327 Lamb Ln Golden CO 
1694179,378 Bellvue Rd Golden CO 
1694180,25784 Mt Vernon Rd Golden CO 
1694180,286 S Rainbow Trl Evergreen CO 
1694181,315 Humphrey Dr Evergreen CO 
1694181,890 Soda Creek Rd Evergreen CO 
1694182,31191 Eagle Crest Ln Evergreen CO 
1694182,30918 Idlewild Ln Evergreen CO 
1694183,1507 Shooting Star Dr Golden CO 
1694183,22683 Hagler Dr Golden CO 
1694184,23666 Sunrose Ln Golden CO 
1694184,22021 Chippewa Ln Golden CO 
1694185,22886 Kiowa Rd Indian Hills CO 
1694185,22518 Inca Rd Indian Hills CO 
1694186,2888 Highlands View Rd Golden CO 
1694186,3108 Moonshadow Ln Evergreen CO 
1694187,4068 Histead Way Evergreen CO 
1694187,4158 Timbervale Dr Evergreen CO 
1694188,3059 Happy Trl Evergreen CO 
1694188,29683 Spruce Rd Evergreen CO 
1694189,31150 Cinnamonwood Evergreen CO 
1694189,31804 Upper Bear Creek Rd Evergreen CO 
1694190,31763 Ponderosa Way Evergreen CO 
1694190,32654 Snowshoe Rd Evergreen CO 
1694191,5399 Evergreen Heights Dr Evergreen CO 
1694191,29722 Fairway Dr Evergreen CO 
1694192,7875 Native Dancer Trl Evergreen CO 
1694192,6383 Prairie Ln Evergreen CO 
1694193,5267 Bear Mountain Dr Evergreen CO 
1694193,24278 Inca Rd Indian Hills CO 
1694194,5937 Sandrock Dr Evergreen CO 
1694194,7063 Silverhorn Dr Evergreen CO 
1694195,5886 High Dr Evergreen CO 
1694195,6163 S Valley Dr Morrison CO 
1694196,784 Chimney Creek Dr Golden CO 
1694196,746 Chimney Creek Dr Golden CO 
1694197,2754 S Grapevine Rd Idledale CO 
1694197,2865 S Grapevine Rd Idledale CO 
1694198,1912 Sugarbush Dr Evergreen CO 
1694198,30210 Beaver Creek Ln Evergreen CO 
1694199,313 Jones Creek Cir Pine CO 
1694199,10239 Christopher Dr Conifer CO 
1694200,56 W Ranch Trl Morrison CO 
1694200,18899 Pleasant Park Rd Conifer CO 
1694201,10178 S Turkey Creek Rd Morrison CO 
1694201,10000 Apache Spring Dr Conifer CO 
1694202,17736 W Platte River Rd Conifer CO 
1694202,20973 Wellington Lake Rd Bailey CO 
1694203,8266 S Brook Forest Rd Evergreen CO 
1694203,8392 Martin Ln Conifer CO 
1694204,28456 Squirrel Ln Conifer CO 
1694204,12351 S Critchell Ln Littleton CO 
1694205,26261 Wolverine Trl Evergreen CO 
1694205,9677 Hurty Ave Conifer CO 
1694206,6327 Willow Springs Dr Morrison CO 
1694206,5691 Willow Wood Dr Morrison CO 
1694207,15391 Quandary Peak Rd Pine CO 
1694207,13361 Douglas Ranch Dr Pine CO 
1694208,7582 Gartner Rd Evergreen CO 
1694208,21965 High Springs Trl Morrison CO 
1694209,29691 Mary Dr Conifer CO 
1694209,11584 Green Ct Conifer CO 
1694210,4 Bigcone Spruce Littleton CO 
1694210,10 Mountain Alder Littleton CO 
1694215,4695 S Devinney Ct Morrison CO 
1694215,5636 S Zinnia St Littleton CO 
1694216,12696 W Dorado Pl Littleton CO 
1694216,5813 S Taft Way Littleton CO 
1694217,12227 W Coal Mine Dr Littleton CO 
1694217,6473 S Beech Cir Littleton CO 
1694218,12293 W Cross Dr Littleton CO 
1694218,5450 S Youngfield St Littleton CO 
1694219,4 Bald Eagle Littleton CO 
1694219,3 Bald Eagle Littleton CO 
1694220,6376 Willow Springs Dr Morrison CO 
1694220,16148 Mountain Bluebird Way Morrison CO 
1694221,1 Purple Plum Littleton CO 
1694221,21 Amaranth Dr Littleton CO 
1694222,16149 Mountain Bluebird Way Morrison CO 
1694222,6397 Willow Springs Dr Morrison CO 
1694229,155 Canyon Point Cir Golden CO 
1694229,241 Eagle Dr Golden CO 
1694230,656 Kendrick St Golden CO 
1694230,120 Orion St Golden CO 
1694231,17615 W 16th Ave Golden CO 
1694231,16478 W 13th Ln Golden CO 
1694232,1811 Kohinoor Pl Golden CO 
1694232,900 Homestake Dr Golden CO 
1694233,14055 Foothill Cir Golden CO 
1694233,3110 Gardenia St Golden CO 
1694234,4825 Quaker Ln Golden CO 
1694234,119 High Pkwy Golden CO 
1694235,16480 W 44th Ave Golden CO 
1694235,2401 East St Golden CO 
1694236,215 Cheyenne St Arvada CO 
1694236,215 Cheyenne St Arvada CO 
1694237,335 Jackson Pl Golden CO 
1694237,1270 N Ford St Golden CO 
1694246,6449 Miller St Arvada CO 
1694246,6572 Owens Ct Arvada CO 
1694247,6438 Simms St Arvada CO 
1694247,11049 W 62nd Pl Arvada CO 
1694248,6638 Cole Ct Arvada CO 
1694248,6550 Yank Way Arvada CO 
1694249,13100 W 72nd Ave Arvada CO 
1694249,13870 W 72nd Ave Arvada CO 
1694250,6594 Urban St Arvada CO 
1694250,11908 W 62nd Pl Arvada CO 
1694251,11911 W 70th Way Arvada CO 
1694251,7074 Welch Ct Arvada CO 
1694252,7281 Quail St Arvada CO 
1694252,11061 W 71st Pl Arvada CO 
1694253,8733 W 67th Ave Arvada CO 
1694253,6473 Zephyr St Arvada CO 
1694254,6451 Independence St Arvada CO 
1694254,9145 Oberon Rd Arvada CO 
1694255,12157 W 75th Ln Arvada CO 
1694255,7874 Zinnia St Arvada CO 
1694256,9720 W 73rd Pl Arvada CO 
1694256,8033 W 78th Pl Arvada CO 
1694257,10125 W 72nd Ave Arvada CO 
1694257,10360 W 74th Pl Arvada CO 
1694258,8327 Swadley Ct Arvada CO 
1694258,8082 Orlando Way Arvada CO 
1694259,8211 Allison Ct Arvada CO 
1694259,8177 Cody Cir Arvada CO 
1694260,9312 W 87th Pl Arvada CO 
1694260,8280 Iris St Arvada CO 
1694261,5101 Allison St Arvada CO 
1694261,7980 W 51st Ave Arvada CO 
1694262,5310 Allison St Arvada CO 
1694262,5622 Balsam St Arvada CO 
1694263,5340 Independence St Arvada CO 
1694263,5634 Kipling Pkwy Arvada CO 
1694264,10354 W 58th Pl Arvada CO 
1694264,10505 W 58th Ave Arvada CO 
1694265,12215 W 58th Ave Arvada CO 
1694265,6018 Routt Ct Arvada CO 
1694266,5895 Wadsworth Blvd Arvada CO 
1694266,5980 Garrison St Arvada CO 
1694267,6199 Wadsworth Blvd Arvada CO 
1694267,6181 Ammons St Arvada CO 
1694268,5320 Tabor St Arvada CO 
1694268,5275 Taft Ct Arvada CO 
1694274,9767 Jellison St Westminster CO 
1694274,9807 Garrison Way Westminster CO 
1694275,6870 W 91st Ct Westminster CO 
1694275,6870 W 91st Ct Broomfield CO 
1694276,11488 W 105th Way Broomfield CO 
1694276,13939 W 96th Ave Westminster CO 
1694277,8386 Zephyr St Arvada CO 
1694277,8324 Allison Ct Arvada CO 
1694278,9052 Hoyt St Westminster CO 
1694278,9270 Yarrow St Westminster CO 
1694279,11160 Harlan St Broomfield CO 
1694279,5900 W 109th Ave Westminster CO 
1694280,9575 Garland Ct Broomfield CO 
1694280,9430 NW Brentwood Way Westminster CO 
1694281,5771 W 92nd Ave Westminster CO 
1694281,6502 W 96th Ave Broomfield CO 
1694282,5822 W 114th Pl Westminster CO 
1694282,6130 W 115th Pl Westminster CO 
1694283,7970 W 90th Ave Broomfield CO 
1694283,8055 W 88th Ave Westminster CO 
1694284,9750 Westcliff Pkwy Westminster CO 
1694284,10160 Depew St Broomfield CO 
1694285,5420 W 115th Ave Westminster CO 
1694285,11267 Depew Ct Westminster CO 
1694286,5594 W 73rd Ave Arvada CO 
1694286,6430 W 74th Ave Westminster CO 
1694287,7619 Harlan Way Arvada CO 
1694287,5315 W 79th Ave Arvada CO 
1694288,5877 Pierce St Arvada CO 
1694288,6950 W 55th Pl Arvada CO 
1694289,6416 Jay St Arvada CO 
1694289,6421 Harlan St Arvada CO 
1694290,6750 Wadsworth Blvd Arvada CO 
1694290,7405 Ralston Rd Arvada CO 
1694291,6721 Depew St Arvada CO 
1694291,6714 Kendall St Arvada CO 
1694292,7436 W 74th Pl Arvada CO 
1694292,7454 Reed St Arvada CO 
1694293,6889 Quay St Arvada CO 
1694293,7246 W 71st Ave Arvada CO 
1694294,8514 Union Cir Arvada CO 
1694294,12034 W 85th Ave Arvada CO 
1694295,6902 W 84th Way Arvada CO 
1694295,6831 Pomona Dr Arvada CO 
1694296,7977 Chase Cir Arvada CO 
1694296,7855 Webster Way Arvada CO 
1694297,6298 W 80th Pl Arvada CO 
1694297,5799 W 82nd Cir Arvada CO 
1694298,8400 Gray St Arvada CO 
1694298,8450 Sheridan Ct Arvada CO 
